date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:19	123949/123949	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:46%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:30:29	2913/2913	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:30:32	111546/111546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:23%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:30:55	111560/111560	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:56%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:30:58	2684/2684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:31:11	237759/237759	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:25%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-1.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-1.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:31:19	104583/104583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:58%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-4-768x1024.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-4-768x1024.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:31:49	2802/2802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-7-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-7-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:31:55	65821/65821	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:31%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-9-1024x576.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-9-1024x576.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:32:14	111325/111325	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:15%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-3-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-3-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:32:21	2578/2578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:33%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-3-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-3-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:32:26	200662/200662	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Apr%202017%2017:37:11%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_4097-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/IMG_4097-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:32:28	417160/417160	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:38:24%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-3.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-3.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:32:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2011:02:28%20GMT	https://canadaconstructionlimited.ca/?p=2627	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/index03c2.html	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:32:32	185948/185948	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:39:10%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-6.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/cloud-gardens-6.jpg	(from https://canadaconstructionlimited.ca/projects/cloud-gardens-conservatory/)
16:32:33	2635/2635	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2011:02:29%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fnashdene-yard-new-prefabricated-canopy%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed7a68	(from https://canadaconstructionlimited.ca/projects/nashdene-yard-new-prefabricated-canopy/)
16:32:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2011:02:33%20GMT	https://canadaconstructionlimited.ca/?p=2629	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/index6b2b.html	(from https://canadaconstructionlimited.ca/projects/don-valley-golf-course/)
16:32:47	1977/1977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2016:05:20%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-5-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ttc-5-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ttc-inglis-building/)
16:32:53	70017/70017	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:43:31%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-3.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/newmarket-3.jpg	(from https://canadaconstructionlimited.ca/projects/newmarket-community-health-services-department/)
16:32:54	2572/2572	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2011:02:50%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fnewmarket-community-health-services-department%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed46fc	(from https://canadaconstructionlimited.ca/projects/newmarket-community-health-services-department/)
16:33:03	3414/3414	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:56:59%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-7-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-7-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:33:07	298154/298154	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:23:45%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-5.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-5.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:33:15	288849/288849	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:24:28%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-2.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/elmcrest-2.jpg	(from https://canadaconstructionlimited.ca/projects/brookbanks-park-elmcrest-park-bridges/)
16:33:17	2184/2184	---MC-	200	added ('OK')	application/json	date:Thu,%2023%20Dec%202021%2011:03:13%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fservices%2F	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embedf3ff	(from https://canadaconstructionlimited.ca/services/)
16:33:23	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?v=4.0.3	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontba72.eot	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da)
16:33:24	228524/228524	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jun%202016%2000:06:43%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2016/05/project-team.png	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2016/05/project-team.png	(from https://canadaconstructionlimited.ca/services/)
16:33:31	2592/2592	---MC-	200	added ('OK')	text/xml	date:Thu,%2023%20Dec%202021%2011:03:28%20GMT	https://canadaconstructionlimited.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcanadaconstructionlimited.ca%2Fprojects%2Fajax-mclean-community-centre%2F&format=xml	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-json/oembed/1.0/embed6711	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:31	120981/120981	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:42%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2-1024x768.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2-1024x768.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:34	231414/231414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Nov%202016%2004:04:28%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2016/11/20161007_144454-e1479355466331.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2016/11/20161007_144454-e1479355466331.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:35	219819/219819	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:19%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:38	3051/3051	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-6-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:39	249871/249871	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:20:42%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-8.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:42	239139/239139	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:39%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-2.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:44	139982/139982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2013:19:52%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-5.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:47	2945/2945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:33%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-1-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-1-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:33:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2011:03:57%20GMT	https://canadaconstructionlimited.ca/?p=2100	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/indexe3ee.html	(from https://canadaconstructionlimited.ca/services/)
16:34:07	44432/44432	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2016:40:10%20GMT	https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.woff?v=4.0.3	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontba72.woff	(from https://canadaconstructionlimited.ca/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=0008cb8d37357d786544de63ffad24da)
16:34:07	198260/198260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Apr%202017%2019:01:47%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2016/05/services-title.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2016/05/services-title.jpg	(from https://canadaconstructionlimited.ca/services/)
16:34:12	2682/2682	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-4-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-4-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
16:34:16	2204/2204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2015:43:32%20GMT	https://canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-9-96x72.jpg	/storage/emulated/0/HTTrack/Websites/raj%20construction/canadaconstructionlimited.ca/wp-content/uploads/2017/04/ajax-mclean-9-96x72.jpg	(from https://canadaconstructionlimited.ca/projects/ajax-mclean-community-centre/)
